floor,kitchen_area,living_area,rooms,is_apartment,studio,total_area,build_year,building_type_int,latitude,longitude,ceiling_height,flats_count,floors_total,has_elevator,target
8,6.0,28.0,2,0,0,45.0,1969,4,55.88693618774414,37.6711311340332,2.640000104904175,287,9,1,10500000
4,0.0,0.0,3,0,0,73.0999984741211,1927,1,55.727012634277344,37.67158889770508,3.0,48,6,1,24000000
12,8.699999809265137,30.5,2,0,0,53.59999847412109,1986,4,55.68097686767578,37.77337646484375,2.650000095367432,111,14,1,8600000
8,10.0,65.0,4,0,0,100.0,1998,4,55.80307388305664,37.61484146118164,2.640000104904175,336,22,1,25000000
5,7.300000190734863,15.100000381469728,1,0,0,36.20000076293945,1966,1,55.73448944091797,37.47164916992188,2.5,72,9,1,11990000
2,9.100000381469728,43.5,3,0,0,63.0,1972,6,55.69546508789063,37.61423873901367,2.640000104904175,98,14,1,14750000
3,6.699999809265137,17.700000762939453,1,0,0,32.29999923706055,1968,4,55.66226196289063,37.587039947509766,2.640000104904175,179,9,1,8500000
4,5.5,20.0,1,0,0,32.0,1963,6,55.64958953857422,37.59107208251953,2.640000104904175,72,9,1,11500000
2,10.0,47.0,3,0,0,76.0,2010,4,55.828102111816406,37.59537506103516,2.640000104904175,159,22,1,25000000
14,9.800000190734863,30.5,2,0,0,52.0,2010,4,55.8259162902832,37.59585952758789,2.740000009536743,308,17,1,18300000
2,9.0,32.0,2,0,0,54.0,2010,4,55.82658767700195,37.59637069702149,2.640000104904175,156,17,1,16800000
9,13.0,34.0,2,0,0,64.0,2010,4,55.80601501464844,37.64434051513672,2.740000009536743,511,17,1,24900000
15,9.0,18.0,1,0,0,40.0,2010,4,55.82667922973633,37.593631744384766,2.8499999046325684,198,15,1,13500000
9,13.0,34.0,2,0,0,64.0,2010,4,55.80601501464844,37.64434051513672,2.740000009536743,511,17,1,26590000
4,10.5,34.0,2,0,0,58.5,2010,4,55.82510757446289,37.59809875488281,2.640000104904175,160,20,1,16700000
7,12.899999618530272,46.0,3,0,0,78.0,2010,4,55.82672500610352,37.6001091003418,2.740000009536743,320,17,1,27500000
6,8.0,19.0,1,0,0,38.0,2011,4,55.83187484741211,37.50044250488281,2.740000009536743,390,17,1,13850000
7,10.399999618530272,37.70000076293945,2,0,0,66.80000305175781,2006,4,55.813941955566406,37.649391174316406,2.640000104904175,132,17,1,23800000
9,13.0,34.0,2,0,0,64.0,2010,4,55.80601501464844,37.64434051513672,2.740000009536743,511,17,1,24900000
4,9.5,32.5,2,0,0,54.0,2010,4,55.82746887207031,37.59637069702149,2.640000104904175,189,17,1,18500000
6,6.0,19.0,1,0,0,32.5,1975,4,55.86304473876953,37.61758041381836,2.640000104904175,144,9,1,8500000
17,10.0,48.0,3,0,0,75.0,2010,4,55.8268928527832,37.59856414794922,2.640000104904175,232,17,1,24300000
10,11.0,48.0,3,0,0,83.0,2010,4,55.82752990722656,37.59360504150391,2.8499999046325684,285,17,1,28500000
1,6.0,30.0,2,0,0,45.0,1959,6,55.81585693359375,37.62824249267578,2.640000104904175,60,5,0,14100000
1,9.0,52.0,3,0,0,75.0,1959,1,55.832176208496094,37.59097290039063,2.700000047683716,45,5,0,15000000
6,13.0,34.0,2,0,0,64.0,2010,4,55.80601501464844,37.64434051513672,2.740000009536743,511,17,1,23500000
2,10.0,31.0,2,0,0,51.0,2010,4,55.8259162902832,37.59585952758789,2.740000009536743,308,17,1,17950000
18,10.0,20.0,1,0,0,38.5,2010,4,55.828102111816406,37.59537506103516,2.640000104904175,159,22,1,12000000
11,10.0,19.0,1,0,0,41.0,2010,4,55.82752990722656,37.59360504150391,2.8499999046325684,285,18,1,13200000
8,10.0,32.0,2,0,0,56.0,2006,4,55.814491271972656,37.64928436279297,2.640000104904175,247,22,1,21000000
4,9.5,32.5,2,0,0,54.0,2010,4,55.82746887207031,37.59637069702149,2.640000104904175,189,17,1,18600000
6,13.0,34.0,2,0,0,64.0,2010,4,55.80601501464844,37.64434051513672,2.740000009536743,511,17,1,22500000
12,10.0,19.0,1,0,0,41.0,2010,4,55.827415466308594,37.59532928466797,2.8499999046325684,396,18,1,12300000
7,12.899999618530272,46.0,3,0,0,78.0,2010,4,55.82672500610352,37.6001091003418,2.740000009536743,320,17,1,26500000
8,10.0,20.0,1,0,0,38.5,2010,4,55.825157165527344,37.59588623046875,2.640000104904175,228,22,1,12500000
2,6.0,37.900001525878906,2,0,0,44.20000076293945,1971,4,55.85548782348633,37.68606185913086,2.5999999046325684,215,9,1,11800000
8,10.0,32.0,2,0,0,56.0,2006,4,55.814491271972656,37.64928436279297,2.640000104904175,247,22,1,21000000
2,9.0,32.0,2,0,0,54.0,2010,4,55.8268928527832,37.59856414794922,2.640000104904175,232,17,1,17800000
11,9.0,18.0,1,0,0,38.20000076293945,2010,4,55.82667922973633,37.593631744384766,2.8499999046325684,198,17,1,13900000
17,10.0,48.0,3,0,0,75.0,2010,4,55.8268928527832,37.59856414794922,2.640000104904175,232,17,1,24000000
8,10.0,20.0,1,0,0,38.5,2010,4,55.825157165527344,37.59588623046875,2.640000104904175,228,22,1,12500000
6,9.5,20.0,1,0,0,35.0,1967,6,55.81830596923828,37.58052444458008,2.640000104904175,81,12,1,11600000
6,6.0,20.0,1,0,0,32.0,1963,4,55.830841064453125,37.58656311035156,2.640000104904175,72,9,1,10200000
9,6.0,21.0,1,0,0,32.0,1967,6,55.810428619384766,37.6207160949707,2.640000104904175,72,9,1,11350000
17,10.0,48.0,3,0,0,77.0,2010,4,55.82746887207031,37.59759521484375,2.640000104904175,189,17,1,24600000
8,10.100000381469728,19.89999961853028,1,0,0,41.20000076293945,2005,4,55.814430236816406,37.65024566650391,2.700000047683716,172,14,1,13500000
2,10.0,30.5,2,0,0,52.0,2010,4,55.82672500610352,37.6001091003418,2.740000009536743,320,17,1,16900000
10,7.5,19.0,1,0,0,36.5,2015,4,55.60273361206055,37.367435455322266,2.740000009536743,462,17,1,8350000
5,10.0,20.0,1,0,0,42.0,2005,4,55.814430236816406,37.65024566650391,2.700000047683716,172,14,1,14500000
5,9.0,30.0,2,0,0,54.0,2010,4,55.82667922973633,37.593631744384766,2.8499999046325684,198,17,1,19750000
4,10.0,30.5,2,0,0,52.0,2010,4,55.82672500610352,37.6001091003418,2.740000009536743,320,17,1,20000000
7,10.0,47.0,3,0,0,77.0,2010,4,55.82537460327149,37.59751129150391,2.640000104904175,160,22,1,23600000
11,9.5,30.0,2,0,0,51.09999847412109,2010,4,55.82588195800781,37.59819412231445,2.740000009536743,308,17,1,19000000
7,8.0,22.5,2,0,0,37.0,1962,4,55.82917785644531,37.59849166870117,2.640000104904175,72,9,1,12300000
3,9.0,32.0,2,0,0,54.0,2010,4,55.82746887207031,37.59759521484375,2.640000104904175,189,17,1,18600000
5,5.400000095367432,20.299999237060547,1,0,0,32.099998474121094,1967,4,55.62563705444336,37.67366409301758,2.640000104904175,117,5,0,8500000
8,9.0,32.0,2,0,0,54.0,2010,4,55.82658767700195,37.59637069702149,2.640000104904175,156,14,1,19200000
9,5.900000095367432,29.5,2,0,0,44.79999923706055,1972,6,55.81535339355469,37.65767288208008,2.640000104904175,105,14,1,15200000
8,10.0,20.0,1,0,0,40.0,2010,4,55.825157165527344,37.59588623046875,2.640000104904175,228,22,1,12500000
3,10.0,45.0,3,0,0,74.0,2010,4,55.82658386230469,37.59760284423828,2.640000104904175,156,17,1,18200000
7,9.0,55.0,3,0,0,84.0,1958,1,55.82086181640625,37.63277053833008,3.0,266,8,1,20500000
12,10.0,19.0,1,0,0,41.0,2010,4,55.827415466308594,37.59532928466797,2.8499999046325684,396,18,1,12800000
14,10.0,57.400001525878906,3,0,0,78.0,2010,4,55.82510757446289,37.59809875488281,2.640000104904175,160,22,1,26700000
7,10.0,53.0,3,0,0,83.0,2010,4,55.82770156860352,37.59886169433594,2.740000009536743,128,17,1,19500000
12,9.0,18.0,1,0,0,48.0,1975,4,55.81731414794922,37.65964889526367,2.640000104904175,283,12,1,14000000
15,9.0,30.299999237060547,2,0,0,54.20000076293945,2004,4,55.670372009277344,37.76399612426758,2.640000104904175,470,17,1,15500000
6,10.0,45.0,3,0,0,77.0,2010,4,55.82510757446289,37.59809875488281,2.640000104904175,160,22,1,25800000
11,7.5,19.0,1,0,0,37.5,2010,4,55.8259162902832,37.59585952758789,2.740000009536743,308,17,1,13950000
14,8.100000381469727,30.299999237060547,2,0,0,53.20000076293945,1996,4,55.830413818359375,37.58011245727539,2.640000104904175,208,14,1,15100000
11,9.300000190734863,14.300000190734863,1,0,0,36.0,2009,4,55.826904296875,37.5918083190918,2.640000104904175,448,17,1,13950000
15,10.0,20.0,1,0,0,40.0,2010,4,55.82537460327149,37.59751129150391,2.640000104904175,160,22,1,13900000
12,10.0,45.0,3,0,0,77.0,2010,4,55.828102111816406,37.59537506103516,2.640000104904175,159,22,1,21500000
3,11.0,43.0,3,0,0,80.0,2010,4,55.82672500610352,37.6001091003418,2.740000009536743,320,17,1,19500000
4,12.800000190734863,56.70000076293945,3,0,0,79.0,2010,4,55.82588195800781,37.59819412231445,2.740000009536743,308,17,1,26650000
2,10.0,55.0,3,0,0,78.0,2010,4,55.828102111816406,37.59537506103516,2.640000104904175,159,22,1,20500000
8,9.0,32.0,2,0,0,54.0,2010,4,55.82658767700195,37.59637069702149,2.640000104904175,156,14,1,13100000
14,10.0,20.0,1,0,0,40.0,1970,6,55.80160140991211,37.61099624633789,2.640000104904175,98,14,1,8100000
11,8.0,20.0,1,0,0,38.0,2010,4,55.80601501464844,37.64434051513672,2.740000009536743,511,17,1,12780000
18,10.0,62.0,3,0,0,80.0,2006,4,55.813941955566406,37.649391174316406,2.640000104904175,132,19,1,20400000
8,10.199999809265137,43.29999923706055,3,0,0,75.19999694824219,1992,4,55.867374420166016,37.6513671875,2.700000047683716,595,17,1,16200000
8,10.0,33.0,2,0,0,57.0,2010,4,55.82510757446289,37.59809875488281,2.640000104904175,160,22,1,14900000
17,10.5,35.0,2,0,0,59.0,2010,4,55.828102111816406,37.59537506103516,2.640000104904175,159,22,1,14500000
12,10.0,20.0,1,0,0,40.0,2010,4,55.82538986206055,37.59644317626953,2.640000104904175,160,22,1,8990000
9,10.0,34.0,2,0,0,58.0,2010,4,55.82538986206055,37.59644317626953,2.640000104904175,160,22,1,14700000
13,10.0,18.5,1,0,0,45.0,2010,4,55.82752990722656,37.59360504150391,2.8499999046325684,285,15,1,9900000
14,10.0,52.0,3,0,0,72.0,2010,4,55.82672500610352,37.6001091003418,2.740000009536743,320,17,1,19500000
13,10.0,35.0,2,0,0,60.0,2010,4,55.82538986206055,37.59644317626953,2.640000104904175,160,20,1,15800000
5,6.5,17.0,1,0,0,31.0,1962,4,55.81979751586914,37.622802734375,2.539999961853028,80,5,0,7985000
7,9.0,55.0,3,0,0,84.0,1958,1,55.82086181640625,37.63277053833008,3.0,266,8,1,20500000
5,13.0,45.0,3,0,0,78.0,2010,4,55.82588195800781,37.59819412231445,2.740000009536743,308,17,1,19950000
4,10.0,46.0,3,0,0,76.0,2010,4,55.82658767700195,37.59637069702149,2.640000104904175,156,17,1,18200000
2,10.199999809265137,51.0,3,0,0,81.0,2006,4,55.81348419189453,37.6501350402832,2.640000104904175,189,17,1,17800000
9,9.0,31.0,2,0,0,51.0,2010,4,55.82588195800781,37.59819412231445,2.740000009536743,308,17,1,13700000
3,7.0,19.200000762939453,1,0,0,38.09999847412109,2010,4,55.8259162902832,37.59585952758789,2.740000009536743,308,17,1,9830000
18,10.199999809265137,19.89999961853028,1,0,0,38.400001525878906,2010,4,55.82538986206055,37.59644317626953,2.640000104904175,160,20,1,10000000
18,10.0,52.0,3,0,0,80.0,2006,4,55.813941955566406,37.649391174316406,2.640000104904175,132,19,1,19800000
9,10.0,30.0,2,0,0,52.0,2010,4,55.8259162902832,37.59585952758789,2.740000009536743,308,17,1,14800000
6,10.0,46.0,3,0,0,82.0,2010,4,55.82658767700195,37.59637069702149,2.640000104904175,156,14,1,20500000
9,10.0,48.0,3,0,0,77.0,2010,4,55.8268928527832,37.59856414794922,2.640000104904175,232,17,1,20900000
1,9.5,19.5,1,0,0,40.0,1971,0,55.77824020385742,37.71517562866211,2.640000104904175,98,14,1,7450000
2,13.0,46.0,3,0,0,78.0,2010,4,55.8259162902832,37.59585952758789,2.740000009536743,308,17,1,22500000
14,13.0,46.0,3,0,0,79.0,2010,4,55.8259162902832,37.59585952758789,2.740000009536743,308,17,1,19600000
13,10.0,35.0,2,0,0,60.0,2010,4,55.82538986206055,37.59644317626953,2.640000104904175,160,20,1,15800000
16,9.0,18.0,1,0,0,38.20000076293945,2010,4,55.827415466308594,37.59532928466797,2.8499999046325684,396,17,1,11950000
12,9.199999809265137,32.5,2,0,0,53.70000076293945,2010,4,55.8268928527832,37.59856414794922,2.640000104904175,232,14,1,14700000
13,9.0,18.0,1,0,0,39.0,2010,4,55.827415466308594,37.59532928466797,2.8499999046325684,396,17,1,11700000
12,13.0,45.0,3,0,0,75.0,2010,4,55.82588195800781,37.59819412231445,2.740000009536743,308,17,1,22500000
4,13.0,49.0,3,0,0,78.0,2010,4,55.82752990722656,37.59360504150391,2.8499999046325684,285,18,1,19850000
14,13.0,46.0,3,0,0,79.0,2010,4,55.8259162902832,37.59585952758789,2.740000009536743,308,17,1,20200000
6,10.0,46.0,3,0,0,82.0,2010,4,55.82658767700195,37.59637069702149,2.640000104904175,156,14,1,21850000
18,10.0,52.0,3,0,0,77.0999984741211,2006,4,55.813941955566406,37.649391174316406,2.640000104904175,132,19,1,20100000
2,7.0,28.0,2,0,0,45.0,1972,4,55.818992614746094,37.620975494384766,2.640000104904175,286,12,1,11950000
13,10.399999618530272,37.70000076293945,2,0,0,65.0,2006,4,55.813941955566406,37.649391174316406,2.640000104904175,132,17,1,19600000
6,9.0,18.0,1,0,0,38.0,2010,4,55.82667922973633,37.593631744384766,2.8499999046325684,198,17,1,11800000
2,9.0,18.0,1,0,0,38.0,2010,4,55.82667922973633,37.593631744384766,2.8499999046325684,198,17,1,11200000
8,10.100000381469728,19.89999961853028,1,0,0,41.20000076293945,2005,4,55.814430236816406,37.65024566650391,2.700000047683716,172,14,1,13500000
18,10.0,52.0,3,0,0,77.0999984741211,2006,4,55.813941955566406,37.649391174316406,2.640000104904175,132,19,1,22800000
13,8.699999809265137,31.0,2,0,0,56.0,2010,4,55.82667922973633,37.593631744384766,2.8499999046325684,198,15,1,17800000
17,9.0,18.0,1,0,0,40.0,2010,4,55.82752990722656,37.59360504150391,2.8499999046325684,285,17,1,11900000
9,10.300000190734863,45.0,3,0,0,76.30000305175781,2010,4,55.82510757446289,37.59809875488281,2.640000104904175,160,22,1,23500000
17,9.0,32.0,2,0,0,54.0,2009,4,55.826904296875,37.5918083190918,2.640000104904175,448,17,1,16500000
13,9.0,31.0,2,0,0,56.0,2010,4,55.82667922973633,37.593631744384766,2.8499999046325684,198,15,1,17500000
2,9.0,33.0,2,0,0,57.0,2010,4,55.827415466308594,37.59532928466797,2.8499999046325684,396,17,1,17700000
3,13.0,51.0,3,0,0,78.0,2010,4,55.80601501464844,37.64434051513672,2.740000009536743,511,17,1,27000000
11,10.0,51.0,3,0,0,86.0,2010,4,55.82658767700195,37.59637069702149,2.640000104904175,156,14,1,26000000
11,10.5,47.0,3,0,0,77.0,2010,4,55.8268928527832,37.59856414794922,2.640000104904175,232,14,1,23300000
9,14.0,31.0,2,0,0,57.0,1965,6,55.822410583496094,37.60230255126953,2.5999999046325684,72,9,1,14990000
5,7.0,18.0,1,0,0,39.0,2010,4,55.82672500610352,37.6001091003418,2.740000009536743,320,17,1,12800000
2,9.0,18.0,1,0,0,38.0,2010,4,55.82667922973633,37.593631744384766,2.8499999046325684,198,17,1,12400000
17,0.0,18.0,1,0,0,47.0,2006,4,55.814491271972656,37.64928436279297,2.640000104904175,247,22,1,15500000
17,10.0,47.0,3,0,0,77.0,2010,4,55.82510757446289,37.59809875488281,2.640000104904175,160,22,1,23700000
2,10.0,30.5,2,0,0,52.0,2010,4,55.82672500610352,37.6001091003418,2.740000009536743,320,17,1,16900000
10,7.5,19.0,1,0,0,36.5,2015,4,55.60273361206055,37.367435455322266,2.740000009536743,462,17,1,8000000
5,10.0,20.0,1,0,0,42.0,2005,4,55.814430236816406,37.65024566650391,2.700000047683716,172,14,1,14500000
5,9.0,30.0,2,0,0,56.0,2010,4,55.82667922973633,37.593631744384766,2.8499999046325684,198,17,1,19500000
4,10.0,30.5,2,0,0,52.0,2010,4,55.82672500610352,37.6001091003418,2.740000009536743,320,17,1,17990000
11,12.899999618530272,33.70000076293945,2,0,0,57.79999923706055,1981,4,55.60559844970703,37.62523651123047,2.640000104904175,318,16,1,13700000
7,10.199999809265137,44.79999923706055,3,0,0,73.80000305175781,1990,4,55.67797470092773,37.71891021728516,2.799999952316284,406,17,1,18700000
10,10.0,31.0,2,0,0,52.0,2006,4,55.88143539428711,37.64885330200195,2.740000009536743,260,14,1,14000000
2,7.0,60.0,3,0,0,81.30000305175781,1957,1,55.82511138916016,37.57122802734375,3.0,177,9,1,24000000
6,6.699999809265137,19.0,1,0,0,32.29999923706055,1969,4,55.85105514526367,37.43452453613281,2.640000104904175,512,9,1,8300000
9,9.130000114440918,32.119998931884766,2,0,0,54.400001525878906,2001,4,55.54263687133789,37.51974487304688,2.640000104904175,144,12,1,9300000
1,8.0,14.0,1,1,0,31.0,1989,4,55.64165496826172,37.7732048034668,2.640000104904175,463,17,1,4920000
4,9.0,52.0,3,0,0,81.0,1956,1,55.80150604248047,37.56525421142578,3.0,56,5,0,22500000
2,7.0,20.0,1,0,0,36.70000076293945,1994,4,55.54706573486328,37.54600524902344,2.640000104904175,500,17,1,10500000
10,10.199999809265137,44.0,3,0,0,69.5999984741211,2000,1,55.78400421142578,37.46165084838867,2.700000047683716,203,17,1,22790000
6,10.1899995803833,45.77999877929688,3,0,0,78.30000305175781,1997,4,55.53228378295898,37.52490234375,2.640000104904175,64,8,1,11000000
7,6.210000038146973,23.790000915527344,2,0,0,38.31999969482422,1972,6,55.85782241821289,37.6696662902832,2.640000104904175,112,14,1,8700000
4,6.0,14.5,1,0,0,28.5,1962,4,55.798675537109375,37.815311431884766,2.539999961853028,60,5,0,9180000
1,9.0,54.5,3,0,0,77.0,1983,4,55.58458709716797,37.69168472290039,2.640000104904175,304,12,1,9000000
2,9.100000381469728,15.399999618530272,1,0,0,38.0,2016,4,55.60064315795898,37.35665512084961,2.5,328,17,1,10000000
4,9.0,58.0,3,0,0,80.0,1957,1,55.838157653808594,37.65817642211914,3.0,122,4,0,13400000
12,9.199999809265137,31.600000381469727,2,0,0,53.5,1973,1,55.88559341430664,37.53561019897461,2.700000047683716,112,14,1,9000000
1,6.0,19.0,1,0,0,32.599998474121094,1967,6,55.731204986572266,37.77031326293945,2.640000104904175,72,9,1,7600000
8,6.0,28.0,2,0,0,44.5,1969,4,55.74664306640625,37.82364654541016,2.640000104904175,80,12,1,7300000
2,10.0,32.0,2,0,0,52.5,1979,4,55.901123046875,37.58530426025391,2.640000104904175,88,12,1,9200000
4,0.0,0.0,2,0,0,46.0,1962,4,55.677833557128906,37.50287628173828,2.640000104904175,80,5,0,13000000
2,8.199999809265137,33.0,2,0,0,54.0,1971,4,55.62037658691406,37.59173583984375,2.640000104904175,157,16,1,11500000
1,0.0,0.0,3,0,0,52.0,1958,1,55.82428359985352,37.5976676940918,2.700000047683716,80,5,0,12300000
15,13.0,46.0,3,0,0,71.0,2014,4,55.870338439941406,37.47597122192383,2.7799999713897705,144,25,1,14950000
12,8.600000381469727,20.89999961853028,1,0,0,38.900001525878906,1985,4,55.823524475097656,37.76002883911133,2.640000104904175,191,12,1,8500000
5,8.0,55.0,3,0,0,70.0,1976,4,55.80129623413086,37.57476043701172,2.700000047683716,185,12,1,16987000
11,6.0,30.0,2,0,0,45.0,1968,6,55.78914260864258,37.80636978149414,2.640000104904175,80,12,1,12250000
12,8.600000381469727,20.89999961853028,1,0,0,38.900001525878906,1983,4,55.81905746459961,37.3968391418457,2.640000104904175,306,12,1,11200000
7,10.600000381469728,39.400001525878906,3,0,0,74.30000305175781,2016,4,55.59996032714844,37.36030578613281,2.640000104904175,149,25,1,12000000
5,9.0,36.0,2,0,0,63.0,1958,1,55.839637756347656,37.65114212036133,3.0,48,5,0,15500000
3,5.0,28.600000381469727,2,0,0,44.0,1960,1,55.799835205078125,37.78755187988281,2.4800000190734863,80,5,0,9050000
2,8.5,20.09000015258789,1,0,0,36.84999847412109,1980,4,55.59850311279297,37.59593200683594,2.640000104904175,127,16,1,10500000
12,8.0,19.0,1,0,0,39.0,1985,4,55.88176345825195,37.69496154785156,2.640000104904175,271,17,1,9300000
1,6.0,43.0,3,0,0,60.0,1974,4,55.6014404296875,37.710540771484375,2.640000104904175,643,9,1,14500000
8,5.0,30.0,3,0,0,49.0,1970,4,55.60909652709961,37.59932708740234,2.640000104904175,355,9,1,8800000
9,9.100000381469728,32.0,2,0,0,53.09999847412109,2000,4,55.70068740844727,37.50830078125,2.640000104904175,256,17,1,13600000
5,9.300000190734863,43.59999847412109,3,0,0,63.0,1968,6,55.64289093017578,37.54747772216797,2.640000104904175,98,14,1,10000000
7,8.0,46.5,3,0,0,64.4000015258789,1973,4,55.79222106933594,37.7351188659668,2.4800000190734863,111,16,1,11500000
2,6.210000038146973,22.600000381469727,2,0,0,40.900001525878906,1971,6,55.8016471862793,37.61489486694336,2.640000104904175,98,14,1,10000000
6,8.27,38.56,3,0,0,61.5,1982,4,55.86215591430664,37.60631561279297,2.640000104904175,304,12,1,22000000
1,8.600000381469727,30.5,2,0,0,52.09999847412109,1985,4,55.63894271850586,37.76937103271485,2.640000104904175,555,14,1,12500000
5,6.0,30.600000381469727,2,0,0,46.0,1962,4,55.67284393310547,37.491432189941406,2.640000104904175,100,5,0,11999000
13,10.0,20.0,1,0,0,40.0,1972,6,55.87619400024414,37.5761604309082,2.640000104904175,98,14,1,8850000
9,12.0,68.0,4,0,0,103.0,1986,4,55.6312255859375,37.52530670166016,2.640000104904175,174,22,1,20500000
16,10.0,18.0,1,0,0,42.0,2006,4,55.7148551940918,37.75667572021485,2.640000104904175,264,23,1,10450000
7,0.0,0.0,3,0,0,80.0,2001,2,55.83539581298828,37.35893630981445,2.799999952316284,141,10,1,18900000
8,10.6,26.0,2,0,0,50.3,1953,1,55.7086296081543,37.58663558959961,3.0,236,8,1,24500000
1,10.0,20.0,1,0,0,36.0,1968,6,55.748321533203125,37.81181335449219,2.640000104904175,96,12,1,6000000
3,9.140000343322754,27.75,2,0,0,51.34999847412109,2018,2,55.87888717651367,37.53863525390625,2.799999952316284,320,19,1,9450000
15,8.0,19.0,1,0,0,37.70000076293945,2016,4,55.60223388671875,37.36514663696289,2.740000009536743,197,17,1,6400000
4,6.0,25.0,2,0,0,40.0,1965,1,55.68586349487305,37.75338745117188,2.640000104904175,80,5,0,10800000
1,7.0,29.0,2,0,0,45.0,1963,0,55.74489974975586,37.75902938842773,2.640000104904175,60,5,0,7800000
12,0.0,0.0,3,0,0,60.0,1973,4,55.62239456176758,37.488189697265625,2.4800000190734863,168,12,1,13900000
7,10.0,31.0,2,0,0,52.29999923706055,2002,4,55.87764358520508,37.63896179199219,2.650000095367432,461,17,1,14000000
13,0.0,0.0,2,0,0,62.0,2017,2,55.77066040039063,37.3752326965332,2.869999885559082,348,24,1,14500000
8,7.900000095367432,18.89999961853028,1,0,0,37.400001525878906,2014,4,55.67221832275391,37.61152648925781,2.740000009536743,384,25,1,7900000
4,6.5,24.0,2,0,0,39.400001525878906,1969,0,55.76752853393555,37.73604202270508,2.640000104904175,84,12,1,7100000
5,6.199999809265137,31.39999961853028,2,0,0,51.5,1969,1,55.82421112060547,37.65298461914063,2.700000047683716,105,9,1,11000000
2,8.300000190734863,18.0,1,0,0,34.400001525878906,1976,1,55.82204818725586,37.712100982666016,2.700000047683716,112,14,1,9690000
5,7.800000190734863,19.100000381469727,1,0,0,37.20000076293945,1992,4,55.70146560668945,37.84967041015625,2.640000104904175,333,17,1,7300000
2,7.0,18.0,1,0,0,37.0,1987,4,55.743289947509766,37.86860656738281,2.640000104904175,196,17,1,9690000
15,11.0,41.0,3,0,0,82.0,1993,6,55.75945281982422,37.77750015258789,2.4800000190734863,110,16,1,13500000
8,6.0,32.0,2,0,0,42.0,1965,6,55.87227249145508,37.63139724731445,2.640000104904175,84,12,1,13550000
5,8.0,32.29999923706055,2,0,0,54.400001525878906,1954,1,55.72500228881836,37.415470123291016,3.0,85,5,0,13100000
1,8.0,22.0,2,0,0,38.0,1971,1,55.74353790283203,37.64754867553711,2.700000047683716,109,14,1,12500000
5,9.449999809265137,32.0,2,0,0,47.09999847412109,1972,4,55.78923034667969,37.81271362304688,2.640000104904175,63,9,1,11500000
1,6.400000095367432,18.100000381469727,1,0,0,33.0,1972,4,55.67671203613281,37.74373245239258,2.5999999046325684,143,9,1,7200000
16,11.699999809265137,54.0,3,0,0,101.0,2006,4,55.71593475341797,37.40714263916016,2.7799999713897705,474,18,1,26700000
6,11.800000190734863,30.0,2,0,0,56.09999847412109,1996,4,55.53472900390625,37.52947616577149,2.640000104904175,104,6,1,8990000
3,8.0,50.400001525878906,3,0,0,70.0,1954,1,55.68003082275391,37.5838508605957,3.0,61,5,0,17000000
2,8.0,19.0,1,0,0,39.0,1987,4,55.64533233642578,37.3980598449707,2.640000104904175,128,17,1,8799000
7,8.5,19.100000381469727,1,0,0,37.70000076293945,1982,4,55.7311897277832,37.42250442504883,2.640000104904175,444,14,1,12450000
2,8.5,20.0,1,0,0,38.900001525878906,1982,4,55.57469177246094,37.665164947509766,2.640000104904175,190,12,1,8507007
8,6.0,43.09999847412109,3,0,0,58.0,1972,4,55.88797378540039,37.67154312133789,2.640000104904175,284,9,1,13990000
4,7.0,19.0,1,0,0,33.0,1979,4,55.882843017578125,37.71822738647461,2.640000104904175,143,9,1,7890000
9,10.5,34.0,2,0,0,58.0,2006,4,55.72183227539063,37.465728759765625,2.640000104904175,166,22,1,17990000
15,9.0,20.0,1,0,0,39.0,2017,4,55.70403289794922,37.94085693359375,2.700000047683716,576,22,1,8299000
11,9.0,19.0,1,0,0,37.0,1973,6,55.7750244140625,37.6291618347168,2.640000104904175,97,14,1,18900000
4,7.0,28.299999237060547,2,0,0,46.0,1969,4,55.68046188354492,37.72854995727539,2.640000104904175,213,9,1,14900000
12,10.0,48.0,3,0,0,82.0,2006,4,55.69329833984375,37.61822891235352,2.6600000858306885,201,17,1,22800000
1,6.0,30.0,2,0,0,42.0,1956,1,55.77811813354492,37.7257194519043,2.799999952316284,80,5,0,9850000
2,6.0,29.0,2,0,0,44.0,1963,1,55.50382614135742,37.56443786621094,2.700000047683716,36,3,0,8190000
14,11.0,51.70000076293945,3,0,0,80.0,2011,4,55.70095443725586,37.91930770874024,2.740000009536743,256,17,1,13800000
2,6.699999809265137,18.700000762939453,1,0,0,32.70000076293945,1967,4,55.851680755615234,37.42574691772461,2.640000104904175,499,9,1,8100000
5,15.0,37.0,2,0,0,78.9000015258789,2006,2,55.6672477722168,37.45670318603516,3.0,203,17,1,24990000
17,10.0,27.0,1,0,0,37.900001525878906,1992,4,55.85420989990234,37.352046966552734,2.700000047683716,194,17,1,10900000
6,9.600000381469728,20.0,1,0,0,37.0,1967,6,55.6678581237793,37.61159896850586,2.640000104904175,84,12,1,11000000
4,10.0,30.0,2,0,0,52.0,2012,4,55.82243347167969,37.5872917175293,2.700000047683716,192,17,1,14800000
9,8.0,19.200000762939453,1,0,0,37.900001525878906,2001,4,55.872352600097656,37.497196197509766,2.740000009536743,223,17,1,10500000
1,6.0,27.89999961853028,2,0,0,44.20000076293945,1967,6,55.87251663208008,37.49431610107422,2.640000104904175,84,12,1,10600000
